day,tvl,Pool-Name
2023-05-26T00:00:00+00:00,3179323.25241861,DAI / ETH 0.05% fee
2023-05-25T00:00:00+00:00,-999986.69940917,DAI / ETH 0.05% fee
2023-05-24T00:00:00+00:00,-1759335.57182745,DAI / ETH 0.05% fee
2023-05-23T00:00:00+00:00,-1718733.14905691,DAI / ETH 0.05% fee
2023-05-22T00:00:00+00:00,-1544720.18435375,DAI / ETH 0.05% fee
2023-05-21T00:00:00+00:00,-1954035.98083872,DAI / ETH 0.05% fee
2023-05-20T00:00:00+00:00,-1649127.4818027,DAI / ETH 0.05% fee
2023-05-19T00:00:00+00:00,-1543026.19785675,DAI / ETH 0.05% fee
2023-05-18T00:00:00+00:00,-2068705.45284207,DAI / ETH 0.05% fee
2023-05-17T00:00:00+00:00,-2168528.91194623,DAI / ETH 0.05% fee
2023-05-16T00:00:00+00:00,-2074612.16012417,DAI / ETH 0.05% fee
2023-05-13T00:00:00+00:00,-2506968.25451774,DAI / ETH 0.05% fee
2023-05-12T00:00:00+00:00,-2247191.67323322,DAI / ETH 0.05% fee
2023-05-11T00:00:00+00:00,-3222433.5792406,DAI / ETH 0.05% fee
2023-05-10T00:00:00+00:00,-3080438.61294946,DAI / ETH 0.05% fee
2023-05-09T00:00:00+00:00,-2765683.76375167,DAI / ETH 0.05% fee
2023-05-08T00:00:00+00:00,-3005420.74660339,DAI / ETH 0.05% fee
2023-05-07T00:00:00+00:00,-2861027.57886546,DAI / ETH 0.05% fee
2023-05-06T00:00:00+00:00,-2728726.67873372,DAI / ETH 0.05% fee
2023-05-05T00:00:00+00:00,-2378436.62529583,DAI / ETH 0.05% fee
2023-05-04T00:00:00+00:00,-2784309.91856778,DAI / ETH 0.05% fee
2023-05-03T00:00:00+00:00,-2209736.26581708,DAI / ETH 0.05% fee
2023-05-02T00:00:00+00:00,-2184093.42142354,DAI / ETH 0.05% fee
2023-05-01T00:00:00+00:00,-2670457.01013639,DAI / ETH 0.05% fee
2023-04-30T00:00:00+00:00,-3044708.87956939,DAI / ETH 0.05% fee
2023-04-29T00:00:00+00:00,-2709477.59329054,DAI / ETH 0.05% fee
2023-04-28T00:00:00+00:00,-2834376.18776029,DAI / ETH 0.05% fee
2023-04-27T00:00:00+00:00,-2901672.79666221,DAI / ETH 0.05% fee
2023-04-26T00:00:00+00:00,-3148855.95513781,DAI / ETH 0.05% fee
2023-04-25T00:00:00+00:00,-2849756.46001182,DAI / ETH 0.05% fee
2023-04-24T00:00:00+00:00,-3382234.61635578,DAI / ETH 0.05% fee
2023-04-23T00:00:00+00:00,-3258093.17619708,DAI / ETH 0.05% fee
2023-04-22T00:00:00+00:00,-3171073.82604722,DAI / ETH 0.05% fee
2023-04-21T00:00:00+00:00,-3607176.58615085,DAI / ETH 0.05% fee
2023-04-20T00:00:00+00:00,-3148701.77758874,DAI / ETH 0.05% fee
2023-04-19T00:00:00+00:00,-3257484.74960006,DAI / ETH 0.05% fee
2023-04-18T00:00:00+00:00,-3028366.66587541,DAI / ETH 0.05% fee
2023-04-17T00:00:00+00:00,-3254151.83214989,DAI / ETH 0.05% fee
2023-04-16T00:00:00+00:00,-3252156.98088466,DAI / ETH 0.05% fee
2023-04-15T00:00:00+00:00,-3271838.16407846,DAI / ETH 0.05% fee
2023-04-14T00:00:00+00:00,-3349859.89644876,DAI / ETH 0.05% fee
2023-04-13T00:00:00+00:00,-2695372.51396557,DAI / ETH 0.05% fee
2023-04-12T00:00:00+00:00,-2626648.86729148,DAI / ETH 0.05% fee
2023-04-11T00:00:00+00:00,-3036295.01749517,DAI / ETH 0.05% fee
2023-04-10T00:00:00+00:00,-1182202.6707862,DAI / ETH 0.05% fee
2023-04-09T00:00:00+00:00,-1537848.9472885,DAI / ETH 0.05% fee
2023-04-08T00:00:00+00:00,-1867034.73884304,DAI / ETH 0.05% fee
2023-04-07T00:00:00+00:00,-1730024.69025043,DAI / ETH 0.05% fee
2023-04-06T00:00:00+00:00,-1895190.702133,DAI / ETH 0.05% fee
2023-04-05T00:00:00+00:00,-1493920.01221335,DAI / ETH 0.05% fee
2023-04-04T00:00:00+00:00,3044241.258384409,DAI / ETH 0.05% fee
2023-04-03T00:00:00+00:00,2140201.735326942,DAI / ETH 0.05% fee
2023-04-02T00:00:00+00:00,1434806.43269167,DAI / ETH 0.05% fee
2023-04-01T00:00:00+00:00,1306750.6588223,DAI / ETH 0.05% fee
2023-03-31T00:00:00+00:00,1527231.69762613,DAI / ETH 0.05% fee
2023-03-30T00:00:00+00:00,1724749.79705955,DAI / ETH 0.05% fee
2023-03-29T00:00:00+00:00,1445661.29108437,DAI / ETH 0.05% fee
2023-03-28T00:00:00+00:00,1644822.39954935,DAI / ETH 0.05% fee
2023-03-27T00:00:00+00:00,589721.29932121,DAI / ETH 0.05% fee
2023-03-26T00:00:00+00:00,1027968.38359222,DAI / ETH 0.05% fee
2023-03-25T00:00:00+00:00,762649.10615632,DAI / ETH 0.05% fee
2023-03-24T00:00:00+00:00,140396.24227787,DAI / ETH 0.05% fee
2023-03-23T00:00:00+00:00,1442558.11765477,DAI / ETH 0.05% fee
2023-03-22T00:00:00+00:00,114790.28236005,DAI / ETH 0.05% fee
2023-03-21T00:00:00+00:00,895643.48288728,DAI / ETH 0.05% fee
2023-03-20T00:00:00+00:00,92274.18308225,DAI / ETH 0.05% fee
2023-03-19T00:00:00+00:00,235175.01638735,DAI / ETH 0.05% fee
2023-03-18T00:00:00+00:00,-118745.91520849,DAI / ETH 0.05% fee
2023-03-17T00:00:00+00:00,790131.88697168,DAI / ETH 0.05% fee
2023-03-16T00:00:00+00:00,383872.68828572,DAI / ETH 0.05% fee
2023-03-15T00:00:00+00:00,-127802.93208943,DAI / ETH 0.05% fee
2023-03-14T00:00:00+00:00,-283237.4878472,DAI / ETH 0.05% fee
2023-03-13T00:00:00+00:00,4891687.31408391,DAI / ETH 0.05% fee
2023-03-12T00:00:00+00:00,4853402.38899653,DAI / ETH 0.05% fee
2023-03-11T00:00:00+00:00,4488773.1926343,DAI / ETH 0.05% fee
2023-03-10T00:00:00+00:00,5549439.98786146,DAI / ETH 0.05% fee
2023-03-08T00:00:00+00:00,5518020.94654664,DAI / ETH 0.05% fee
2023-03-07T00:00:00+00:00,5569205.97548071,DAI / ETH 0.05% fee
2023-03-06T00:00:00+00:00,5665765.25250309,DAI / ETH 0.05% fee
2023-03-05T00:00:00+00:00,5646499.39839508,DAI / ETH 0.05% fee
2023-03-04T00:00:00+00:00,5652815.48159615,DAI / ETH 0.05% fee
2023-03-03T00:00:00+00:00,5865843.2326517,DAI / ETH 0.05% fee
2023-03-02T00:00:00+00:00,5782181.47607715,DAI / ETH 0.05% fee
2023-03-01T00:00:00+00:00,5862658.79935355,DAI / ETH 0.05% fee
2023-02-28T00:00:00+00:00,5478251.24801384,DAI / ETH 0.05% fee
2023-02-27T00:00:00+00:00,5698466.3356589,DAI / ETH 0.05% fee
2023-02-26T00:00:00+00:00,5838955.81543671,DAI / ETH 0.05% fee
2023-02-25T00:00:00+00:00,5568141.32411606,DAI / ETH 0.05% fee
2023-02-24T00:00:00+00:00,5486017.03116904,DAI / ETH 0.05% fee
2023-02-23T00:00:00+00:00,5760622.3273877,DAI / ETH 0.05% fee
2023-02-22T00:00:00+00:00,6035148.51157959,DAI / ETH 0.05% fee
2023-02-21T00:00:00+00:00,5659706.85857437,DAI / ETH 0.05% fee
2023-02-20T00:00:00+00:00,6132434.45312277,DAI / ETH 0.05% fee
2023-02-19T00:00:00+00:00,5913507.7886363,DAI / ETH 0.05% fee
2023-02-18T00:00:00+00:00,5985837.85829929,DAI / ETH 0.05% fee
2023-02-17T00:00:00+00:00,6171842.36711162,DAI / ETH 0.05% fee
2023-02-16T00:00:00+00:00,5669544.67466349,DAI / ETH 0.05% fee
2023-02-15T00:00:00+00:00,6851595.15437359,DAI / ETH 0.05% fee
2023-02-14T00:00:00+00:00,6297759.0348508,DAI / ETH 0.05% fee
2023-02-13T00:00:00+00:00,6032165.93140396,DAI / ETH 0.05% fee
2023-02-12T00:00:00+00:00,5741627.42400504,DAI / ETH 0.05% fee
2023-02-11T00:00:00+00:00,6008348.43833145,DAI / ETH 0.05% fee
2023-02-10T00:00:00+00:00,5634521.71463292,DAI / ETH 0.05% fee
2023-02-09T00:00:00+00:00,5466596.65409757,DAI / ETH 0.05% fee
2023-02-08T00:00:00+00:00,5787554.44260432,DAI / ETH 0.05% fee
2023-02-07T00:00:00+00:00,5941257.98017738,DAI / ETH 0.05% fee
2023-02-06T00:00:00+00:00,5690219.02819348,DAI / ETH 0.05% fee
2023-02-05T00:00:00+00:00,5710525.09199594,DAI / ETH 0.05% fee
2023-02-04T00:00:00+00:00,5867861.90719019,DAI / ETH 0.05% fee
2023-02-03T00:00:00+00:00,5934814.54547633,DAI / ETH 0.05% fee
2023-02-02T00:00:00+00:00,5474321.71040027,DAI / ETH 0.05% fee
2023-02-01T00:00:00+00:00,6061915.84077056,DAI / ETH 0.05% fee
2023-01-31T00:00:00+00:00,5741672.72928208,DAI / ETH 0.05% fee
2023-01-30T00:00:00+00:00,5275864.6957301,DAI / ETH 0.05% fee
2023-01-29T00:00:00+00:00,6093860.58189428,DAI / ETH 0.05% fee
2023-01-28T00:00:00+00:00,5563284.33091867,DAI / ETH 0.05% fee
2023-01-27T00:00:00+00:00,6133473.99101848,DAI / ETH 0.05% fee
2023-01-26T00:00:00+00:00,5777969.76314702,DAI / ETH 0.05% fee
2023-01-25T00:00:00+00:00,6305176.39314571,DAI / ETH 0.05% fee
2023-01-24T00:00:00+00:00,5181856.39036177,DAI / ETH 0.05% fee
2023-01-23T00:00:00+00:00,5770403.85666482,DAI / ETH 0.05% fee
2023-01-22T00:00:00+00:00,5668218.13727342,DAI / ETH 0.05% fee
2023-01-21T00:00:00+00:00,5676410.89255256,DAI / ETH 0.05% fee
2023-01-20T00:00:00+00:00,6392540.17793494,DAI / ETH 0.05% fee
2023-01-19T00:00:00+00:00,5726209.100805,DAI / ETH 0.05% fee
2023-01-18T00:00:00+00:00,5201214.9150986,DAI / ETH 0.05% fee
2023-01-17T00:00:00+00:00,5739831.87023161,DAI / ETH 0.05% fee
2023-01-16T00:00:00+00:00,4118324.62528773,DAI / ETH 0.05% fee
2023-01-15T00:00:00+00:00,4199168.11320567,DAI / ETH 0.05% fee
2023-01-14T00:00:00+00:00,4682134.54198928,DAI / ETH 0.05% fee
2023-01-13T00:00:00+00:00,4516484.08252188,DAI / ETH 0.05% fee
2023-01-12T00:00:00+00:00,4282158.29795795,DAI / ETH 0.05% fee
2023-01-11T00:00:00+00:00,4605078.24308028,DAI / ETH 0.05% fee
2023-01-10T00:00:00+00:00,4163496.62870834,DAI / ETH 0.05% fee
2023-01-09T00:00:00+00:00,3816052.55766663,DAI / ETH 0.05% fee
2023-01-08T00:00:00+00:00,906631.076947568,DAI / ETH 0.05% fee
2023-01-07T00:00:00+00:00,3318531.68638173,DAI / ETH 0.05% fee
2023-01-06T00:00:00+00:00,4122629.007144102,DAI / ETH 0.05% fee
2023-01-05T00:00:00+00:00,4758372.5388526,DAI / ETH 0.05% fee
2023-01-04T00:00:00+00:00,3868354.011119652,DAI / ETH 0.05% fee
2023-01-03T00:00:00+00:00,3814410.885929266,DAI / ETH 0.05% fee
2023-01-02T00:00:00+00:00,3771678.931954113,DAI / ETH 0.05% fee
2023-01-01T00:00:00+00:00,4496172.693522137,DAI / ETH 0.05% fee
2022-12-31T00:00:00+00:00,4130190.691496109,DAI / ETH 0.05% fee
2022-12-30T00:00:00+00:00,3827844.948668631,DAI / ETH 0.05% fee
2022-12-29T00:00:00+00:00,3910393.100468409,DAI / ETH 0.05% fee
2022-12-28T00:00:00+00:00,3772634.724653056,DAI / ETH 0.05% fee
2022-12-27T00:00:00+00:00,3836267.985042573,DAI / ETH 0.05% fee
2022-12-26T00:00:00+00:00,4111786.054395277,DAI / ETH 0.05% fee
2022-12-25T00:00:00+00:00,3981500.654183948,DAI / ETH 0.05% fee
2022-12-24T00:00:00+00:00,4003033.716441397,DAI / ETH 0.05% fee
2022-12-23T00:00:00+00:00,3924241.509013831,DAI / ETH 0.05% fee
2022-12-22T00:00:00+00:00,4027508.312029632,DAI / ETH 0.05% fee
2022-12-21T00:00:00+00:00,4056108.622267193,DAI / ETH 0.05% fee
2022-12-20T00:00:00+00:00,3950710.757648868,DAI / ETH 0.05% fee
2022-12-19T00:00:00+00:00,3799522.820402174,DAI / ETH 0.05% fee
2022-12-18T00:00:00+00:00,3879643.624832167,DAI / ETH 0.05% fee
2022-12-17T00:00:00+00:00,4061984.894536917,DAI / ETH 0.05% fee
2022-12-16T00:00:00+00:00,4206085.263560914,DAI / ETH 0.05% fee
2022-12-15T00:00:00+00:00,4157811.430461776,DAI / ETH 0.05% fee
2022-12-14T00:00:00+00:00,3946784.053257877,DAI / ETH 0.05% fee
2022-12-13T00:00:00+00:00,3980468.506891483,DAI / ETH 0.05% fee
2022-12-12T00:00:00+00:00,3901535.061973035,DAI / ETH 0.05% fee
2022-12-11T00:00:00+00:00,3772817.965500383,DAI / ETH 0.05% fee
2022-12-10T00:00:00+00:00,3851641.888938554,DAI / ETH 0.05% fee
2022-12-09T00:00:00+00:00,3952635.315317269,DAI / ETH 0.05% fee
2022-12-08T00:00:00+00:00,3825053.422869009,DAI / ETH 0.05% fee
2022-12-07T00:00:00+00:00,4110251.905332285,DAI / ETH 0.05% fee
2022-12-06T00:00:00+00:00,4209986.151683557,DAI / ETH 0.05% fee
2022-12-05T00:00:00+00:00,4131151.440867779,DAI / ETH 0.05% fee
2022-12-04T00:00:00+00:00,3996238.07136705,DAI / ETH 0.05% fee
2022-12-03T00:00:00+00:00,4138212.540888041,DAI / ETH 0.05% fee
2022-12-02T00:00:00+00:00,4081807.207946825,DAI / ETH 0.05% fee
2022-12-01T00:00:00+00:00,4091726.000403204,DAI / ETH 0.05% fee
2022-11-30T00:00:00+00:00,3673930.514060237,DAI / ETH 0.05% fee
2022-11-29T00:00:00+00:00,3661173.78417559,DAI / ETH 0.05% fee
2022-11-28T00:00:00+00:00,3873986.249467479,DAI / ETH 0.05% fee
2022-11-27T00:00:00+00:00,3978265.207414735,DAI / ETH 0.05% fee
2022-11-26T00:00:00+00:00,3989350.46121291,DAI / ETH 0.05% fee
2022-11-25T00:00:00+00:00,3900796.2763512027,DAI / ETH 0.05% fee
2022-11-24T00:00:00+00:00,3825084.3121737684,DAI / ETH 0.05% fee
2022-11-23T00:00:00+00:00,3652747.800563681,DAI / ETH 0.05% fee
2022-11-22T00:00:00+00:00,3251395.538173276,DAI / ETH 0.05% fee
2022-11-21T00:00:00+00:00,2773805.44694898,DAI / ETH 0.05% fee
2022-11-20T00:00:00+00:00,3933302.207667144,DAI / ETH 0.05% fee
2022-11-19T00:00:00+00:00,3915399.143515548,DAI / ETH 0.05% fee
2022-11-18T00:00:00+00:00,3870464.415088845,DAI / ETH 0.05% fee
2022-11-17T00:00:00+00:00,3815423.385910994,DAI / ETH 0.05% fee
2022-11-16T00:00:00+00:00,3819203.441122603,DAI / ETH 0.05% fee
2022-11-15T00:00:00+00:00,3550933.274494938,DAI / ETH 0.05% fee
2022-11-14T00:00:00+00:00,3049738.724196211,DAI / ETH 0.05% fee
2022-11-13T00:00:00+00:00,3012645.928134144,DAI / ETH 0.05% fee
2022-11-12T00:00:00+00:00,3035602.429135974,DAI / ETH 0.05% fee
2022-11-11T00:00:00+00:00,2711806.039157569,DAI / ETH 0.05% fee
2022-11-10T00:00:00+00:00,2363409.176648151,DAI / ETH 0.05% fee
2022-11-09T00:00:00+00:00,3030316.62076897,DAI / ETH 0.05% fee
2022-11-08T00:00:00+00:00,6230763.904564813,DAI / ETH 0.05% fee
2022-11-07T00:00:00+00:00,5966369.2712106,DAI / ETH 0.05% fee
2022-11-06T00:00:00+00:00,6085127.21970006,DAI / ETH 0.05% fee
2022-11-05T00:00:00+00:00,6047578.51335156,DAI / ETH 0.05% fee
2022-11-04T00:00:00+00:00,5817454.74848767,DAI / ETH 0.05% fee
2022-11-03T00:00:00+00:00,5703730.64592284,DAI / ETH 0.05% fee
2022-11-02T00:00:00+00:00,5850399.27076442,DAI / ETH 0.05% fee
2022-11-01T00:00:00+00:00,6797781.72021384,DAI / ETH 0.05% fee
2022-10-31T00:00:00+00:00,6934578.42125171,DAI / ETH 0.05% fee
2022-10-30T00:00:00+00:00,7009512.79215021,DAI / ETH 0.05% fee
2022-10-29T00:00:00+00:00,6784093.30706521,DAI / ETH 0.05% fee
2022-10-28T00:00:00+00:00,6768204.54068845,DAI / ETH 0.05% fee
2022-10-27T00:00:00+00:00,6940781.91871476,DAI / ETH 0.05% fee
2022-10-26T00:00:00+00:00,6659808.88353318,DAI / ETH 0.05% fee
2022-10-25T00:00:00+00:00,6300282.15723383,DAI / ETH 0.05% fee
2022-10-24T00:00:00+00:00,6333000.050471332,DAI / ETH 0.05% fee
2022-10-23T00:00:00+00:00,6145338.317333512,DAI / ETH 0.05% fee
2022-10-22T00:00:00+00:00,6804007.85400483,DAI / ETH 0.05% fee
2022-10-21T00:00:00+00:00,5959437.760004764,DAI / ETH 0.05% fee
2022-10-20T00:00:00+00:00,5968357.098639347,DAI / ETH 0.05% fee
2022-10-19T00:00:00+00:00,6091001.637623943,DAI / ETH 0.05% fee
2022-10-18T00:00:00+00:00,6263787.612228905,DAI / ETH 0.05% fee
2022-10-17T00:00:00+00:00,6156071.327270557,DAI / ETH 0.05% fee
2022-10-16T00:00:00+00:00,6024795.847110661,DAI / ETH 0.05% fee
2022-10-15T00:00:00+00:00,6132901.050060458,DAI / ETH 0.05% fee
2022-10-14T00:00:00+00:00,6106888.279854884,DAI / ETH 0.05% fee
2022-10-13T00:00:00+00:00,6106867.925997302,DAI / ETH 0.05% fee
2022-10-12T00:00:00+00:00,6059291.437546877,DAI / ETH 0.05% fee
2022-10-11T00:00:00+00:00,6109120.724874353,DAI / ETH 0.05% fee
2022-10-10T00:00:00+00:00,6224118.094429221,DAI / ETH 0.05% fee
2022-10-09T00:00:00+00:00,6201735.67995976,DAI / ETH 0.05% fee
2022-10-08T00:00:00+00:00,6252697.255198699,DAI / ETH 0.05% fee
2022-10-07T00:00:00+00:00,6770999.143970713,DAI / ETH 0.05% fee
2022-10-06T00:00:00+00:00,6772241.035772438,DAI / ETH 0.05% fee
2022-10-05T00:00:00+00:00,6800985.86014571,DAI / ETH 0.05% fee
2022-10-04T00:00:00+00:00,6134831.639430952,DAI / ETH 0.05% fee
2022-10-03T00:00:00+00:00,6109527.587436301,DAI / ETH 0.05% fee
2022-10-02T00:00:00+00:00,6516486.198641994,DAI / ETH 0.05% fee
2022-10-01T00:00:00+00:00,6941540.112267852,DAI / ETH 0.05% fee
2022-09-30T00:00:00+00:00,6964135.722775494,DAI / ETH 0.05% fee
2022-09-29T00:00:00+00:00,6623178.023544554,DAI / ETH 0.05% fee
2022-09-28T00:00:00+00:00,6343206.421624637,DAI / ETH 0.05% fee
2022-09-27T00:00:00+00:00,6191467.418229917,DAI / ETH 0.05% fee
2022-09-26T00:00:00+00:00,6503547.314531861,DAI / ETH 0.05% fee
2022-09-25T00:00:00+00:00,6416013.086149416,DAI / ETH 0.05% fee
2022-09-24T00:00:00+00:00,6606160.297528169,DAI / ETH 0.05% fee
2022-09-23T00:00:00+00:00,6578484.607225848,DAI / ETH 0.05% fee
2022-09-22T00:00:00+00:00,5968916.46179016,DAI / ETH 0.05% fee
2022-09-21T00:00:00+00:00,6250078.207487418,DAI / ETH 0.05% fee
2022-09-20T00:00:00+00:00,8538237.02267256,DAI / ETH 0.05% fee
2022-09-19T00:00:00+00:00,8289975.06901652,DAI / ETH 0.05% fee
2022-09-18T00:00:00+00:00,9972940.280937342,DAI / ETH 0.05% fee
2022-09-17T00:00:00+00:00,9534667.81020146,DAI / ETH 0.05% fee
2022-09-16T00:00:00+00:00,9730945.06277699,DAI / ETH 0.05% fee
2022-09-15T00:00:00+00:00,8764483.672164451,DAI / ETH 0.05% fee
2022-09-14T00:00:00+00:00,7195534.41017874,DAI / ETH 0.05% fee
2022-09-13T00:00:00+00:00,7793007.871366375,DAI / ETH 0.05% fee
2022-09-12T00:00:00+00:00,7679793.45117737,DAI / ETH 0.05% fee
2022-09-11T00:00:00+00:00,7702197.94707258,DAI / ETH 0.05% fee
2022-09-10T00:00:00+00:00,7602935.28444849,DAI / ETH 0.05% fee
2022-09-09T00:00:00+00:00,7183439.64140904,DAI / ETH 0.05% fee
2022-09-08T00:00:00+00:00,7175710.17355662,DAI / ETH 0.05% fee
2022-09-07T00:00:00+00:00,6936894.00746077,DAI / ETH 0.05% fee
2022-09-06T00:00:00+00:00,6998738.869526567,DAI / ETH 0.05% fee
2022-09-05T00:00:00+00:00,6840210.33772359,DAI / ETH 0.05% fee
2022-09-04T00:00:00+00:00,6785243.81524467,DAI / ETH 0.05% fee
2022-09-03T00:00:00+00:00,6872305.692489314,DAI / ETH 0.05% fee
2022-09-02T00:00:00+00:00,6884245.45463429,DAI / ETH 0.05% fee
2022-09-01T00:00:00+00:00,6718920.25497666,DAI / ETH 0.05% fee
2022-08-31T00:00:00+00:00,6553252.37098801,DAI / ETH 0.05% fee
2022-08-30T00:00:00+00:00,11377035.3810316,DAI / ETH 0.05% fee
2022-08-29T00:00:00+00:00,11021411.02549203,DAI / ETH 0.05% fee
2022-08-28T00:00:00+00:00,6369743.870463463,DAI / ETH 0.05% fee
2022-08-27T00:00:00+00:00,6447469.46177255,DAI / ETH 0.05% fee
2022-08-26T00:00:00+00:00,7161087.270992972,DAI / ETH 0.05% fee
2022-08-25T00:00:00+00:00,6874334.8870527,DAI / ETH 0.05% fee
2022-08-24T00:00:00+00:00,6871565.85544075,DAI / ETH 0.05% fee
2022-08-23T00:00:00+00:00,6729130.68115145,DAI / ETH 0.05% fee
2022-08-22T00:00:00+00:00,6618099.33914195,DAI / ETH 0.05% fee
2022-08-21T00:00:00+00:00,6552912.06517998,DAI / ETH 0.05% fee
2022-08-20T00:00:00+00:00,6355041.047720203,DAI / ETH 0.05% fee
2022-08-19T00:00:00+00:00,7081121.92608124,DAI / ETH 0.05% fee
2022-08-18T00:00:00+00:00,6797148.42832711,DAI / ETH 0.05% fee
2022-08-17T00:00:00+00:00,4582650.60787478,DAI / ETH 0.05% fee
2022-08-16T00:00:00+00:00,4576263.11489902,DAI / ETH 0.05% fee
2022-08-15T00:00:00+00:00,4593568.28365887,DAI / ETH 0.05% fee
2022-08-14T00:00:00+00:00,4613193.42387399,DAI / ETH 0.05% fee
2022-08-13T00:00:00+00:00,4597511.65259188,DAI / ETH 0.05% fee
2022-08-12T00:00:00+00:00,4562978.28051912,DAI / ETH 0.05% fee
2022-08-11T00:00:00+00:00,4603321.40963441,DAI / ETH 0.05% fee
2022-08-10T00:00:00+00:00,5126472.153478,DAI / ETH 0.05% fee
2022-08-09T00:00:00+00:00,4407289.76451767,DAI / ETH 0.05% fee
2022-08-08T00:00:00+00:00,786599.068993917,DAI / ETH 0.05% fee
2022-08-07T00:00:00+00:00,787621.227567146,DAI / ETH 0.05% fee
2022-08-06T00:00:00+00:00,804023.607972732,DAI / ETH 0.05% fee
2022-08-05T00:00:00+00:00,731115.990286411,DAI / ETH 0.05% fee
2022-08-04T00:00:00+00:00,2580312.31076702,DAI / ETH 0.05% fee
2022-08-03T00:00:00+00:00,2589747.49411677,DAI / ETH 0.05% fee
2022-08-02T00:00:00+00:00,2604950.19514337,DAI / ETH 0.05% fee
2022-08-01T00:00:00+00:00,2638408.92892039,DAI / ETH 0.05% fee
2022-07-31T00:00:00+00:00,2619125.32027517,DAI / ETH 0.05% fee
2022-07-30T00:00:00+00:00,2647288.62117012,DAI / ETH 0.05% fee
2022-07-29T00:00:00+00:00,2639248.72432929,DAI / ETH 0.05% fee
2022-07-28T00:00:00+00:00,2529719.755232302,DAI / ETH 0.05% fee
2022-07-27T00:00:00+00:00,2445775.727960758,DAI / ETH 0.05% fee
2022-07-26T00:00:00+00:00,2436137.60321231,DAI / ETH 0.05% fee
2022-07-25T00:00:00+00:00,2573849.514378,DAI / ETH 0.05% fee
2022-07-24T00:00:00+00:00,2510410.53273324,DAI / ETH 0.05% fee
2022-07-23T00:00:00+00:00,2460543.82499491,DAI / ETH 0.05% fee
2022-07-22T00:00:00+00:00,2485788.86948424,DAI / ETH 0.05% fee
2022-07-21T00:00:00+00:00,2450936.36866923,DAI / ETH 0.05% fee
2022-07-20T00:00:00+00:00,2461563.96356737,DAI / ETH 0.05% fee
2022-07-19T00:00:00+00:00,2469367.53307683,DAI / ETH 0.05% fee
2022-07-18T00:00:00+00:00,2325856.379926941,DAI / ETH 0.05% fee
2022-07-17T00:00:00+00:00,3110737.41564896,DAI / ETH 0.05% fee
2022-07-16T00:00:00+00:00,2924244.68501342,DAI / ETH 0.05% fee
2022-07-15T00:00:00+00:00,2833210.730377068,DAI / ETH 0.05% fee
2022-07-14T00:00:00+00:00,2655149.61845441,DAI / ETH 0.05% fee
2022-07-13T00:00:00+00:00,2456726.46103383,DAI / ETH 0.05% fee
2022-07-12T00:00:00+00:00,2527764.079375181,DAI / ETH 0.05% fee
2022-07-11T00:00:00+00:00,3076144.918001794,DAI / ETH 0.05% fee
2022-07-10T00:00:00+00:00,3161690.657475161,DAI / ETH 0.05% fee
2022-07-09T00:00:00+00:00,3162717.657302449,DAI / ETH 0.05% fee
2022-07-08T00:00:00+00:00,3180625.633170841,DAI / ETH 0.05% fee
2022-07-07T00:00:00+00:00,3054697.953698533,DAI / ETH 0.05% fee
2022-07-06T00:00:00+00:00,2915314.251191635,DAI / ETH 0.05% fee
2022-07-05T00:00:00+00:00,3046611.5535685206,DAI / ETH 0.05% fee
2022-07-04T00:00:00+00:00,2826856.5347688333,DAI / ETH 0.05% fee
2022-07-03T00:00:00+00:00,2783853.374016847,DAI / ETH 0.05% fee
2022-07-02T00:00:00+00:00,2757485.646011112,DAI / ETH 0.05% fee
2022-07-01T00:00:00+00:00,2767843.823299947,DAI / ETH 0.05% fee
2022-06-30T00:00:00+00:00,2872753.373073442,DAI / ETH 0.05% fee
2022-06-29T00:00:00+00:00,3038032.216866406,DAI / ETH 0.05% fee
2022-06-28T00:00:00+00:00,3137663.1147846314,DAI / ETH 0.05% fee
2022-06-27T00:00:00+00:00,3042195.825107014,DAI / ETH 0.05% fee
2022-06-26T00:00:00+00:00,3102654.614471991,DAI / ETH 0.05% fee
2022-06-25T00:00:00+00:00,3074056.526062335,DAI / ETH 0.05% fee
2022-06-24T00:00:00+00:00,2849642.276132136,DAI / ETH 0.05% fee
2022-06-23T00:00:00+00:00,2586058.629179679,DAI / ETH 0.05% fee
2022-06-22T00:00:00+00:00,2836381.694758297,DAI / ETH 0.05% fee
2022-06-21T00:00:00+00:00,2935137.37225147,DAI / ETH 0.05% fee
2022-06-20T00:00:00+00:00,2921067.127331729,DAI / ETH 0.05% fee
2022-06-19T00:00:00+00:00,2523070.931399285,DAI / ETH 0.05% fee
2022-06-18T00:00:00+00:00,2844318.064186002,DAI / ETH 0.05% fee
2022-06-17T00:00:00+00:00,2738785.548600809,DAI / ETH 0.05% fee
2022-06-16T00:00:00+00:00,3233310.151993526,DAI / ETH 0.05% fee
2022-06-15T00:00:00+00:00,1060171.047521975,DAI / ETH 0.05% fee
2022-06-14T00:00:00+00:00,1401245.828834637,DAI / ETH 0.05% fee
2022-06-13T00:00:00+00:00,1474070.66419865,DAI / ETH 0.05% fee
2022-06-12T00:00:00+00:00,1613873.030428014,DAI / ETH 0.05% fee
2022-06-11T00:00:00+00:00,5323352.022383654,DAI / ETH 0.05% fee
2022-06-10T00:00:00+00:00,7616470.596264064,DAI / ETH 0.05% fee
