ID;Created At Timestamp;Created At Timestamp (Unix);Created At Block Number;Token 0 Symbol;Token 1 Symbol;Token 0;Token 1;Fee Tier;Liquidity;Sqrt Price;Fee Growth Global 0X128;Fee Growth Global 1X128;Token0 Price;Token1 Price;Tick;Observation Index;Volume Token0;Volume Token1;Volume USD;Untracked Volume USD;Fees USD;TX Count;Collected Fees Token0;Collected Fees Token1;Collected Fees USD;Total Value Locked Token0;Total Value Locked Token1;Total Value Locked ETH;Total Value Locked USD;Total Value Locked USD Untracked;Liquidity Provider Count
0x69d91b94f0aaf8e8a2586909fa77a5c2c89818d5;5/5/2021, 2:10:59 PM;1620249059;12376598;HEX;USDC;0x2b591e99afe9f32eaa6214f7b7629768c40eeb39;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0.003;37,472,299,561,227;770,117,047,737,720,200,000,000,000;13,668,003,564,593,223,000,000,000,000,000,000,000,000;6,722,300,733,379,111,000,000,000,000,000,000,000;105.83899148;0.009448;-92,676;0;63952376719.70661018;5030127563.21083;5030214453.065272076600388248;5028631361.127177052559296078;15090643.359195816229801164;382,457;0.0;0.0;0.0;229519798.01633268;7926403.760164;5363.753475479126084353;10094978.826767785170220299;0.0;0
0x74beb58ebdc2852011a799f6064239fbd10e3d2f;1/17/2022, 2:38:57 PM;1642459137;14025803;WETH;LOOKS;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0xf4d2888d29d722226fafa5d9b24f9164c092421e;0.001;0;3,974,427,719,217,533,000,000,000,000,000;49,364,607,420,253,710,000,000,000,000,000,000;65,594,114,937,246,320,000,000,000,000,000,000,000;0.000397383619607525;2516.460041779395277889;78,309;0;4999.975146159573412635;2889651.188796343401626047;14900681.408226785016764108;14685250.939144790955292367;7450.340704113392508382;2,462;0.0;0.0;0.0;1.241951798844549022;2393.898912618370489541;1.449285726571880481;2324.114573788958696825;0.0;0
0x82743c07bf3be4d55876f87bca6cce5f84429bd0;5/13/2021, 8:15:58 PM;1620962158;12430067;HEX;WETH;0x2b591e99afe9f32eaa6214f7b7629768c40eeb39;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.01;808,534,484,539,286,700;17,700,362,032,419,743,000,000,000,000,000;4,065,117,226,864,904,000,000,000,000,000,000,000;166,719,117,963,951,310,000,000,000,000,000,000,000,000;200352.54754331;0.0000049912018203;108,185;0;1961910203.53145073;58786.238600731938682233;109531025.360675882378024337;109065263.870414634530970407;1095310.253606758823780243;37,945;0.0;0.0;0.0;14186961.48251963;315.524803095884911534;386.745643373751605531;727883.766293707063567029;0.0;0
0x94e4b2e24523cf9b3e631a6943c346df9687c723;5/7/2021, 5:42:35 PM;1620434555;12390467;SHIB;WETH;0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.001;32,391,504,326,547,460,000,000;5,118,242,458,354,059,000,000,000;225,707,724,202,167,300,000,000,000,000,000,000,000,000;1,828,278,916,889,833,000,000,000,000,000,000;239616906.545670368487969194;0.000000004173328228;-192,956;0;6462344447672.773760106073737921;24546.865750736999876965;51578605.858450023695367384;50892272.632889072200444392;25789.302929225011847683;39,342;0.0;0.0;0.0;1772726009.371943643002203834;6.879292609447740054;14.255078019672140386;26856.27707175014903842;0.0;0
0x9e0905249ceefffb9605e034b534544684a58be6;5/5/2021, 12:36:24 PM;1620243384;12376166;HEX;WETH;0x2b591e99afe9f32eaa6214f7b7629768c40eeb39;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.003;6,747,749,888,306,057,000;17,805,036,271,251,708,000,000,000,000,000;587,269,303,080,144,400,000,000,000,000,000,000;208,519,204,110,994,100,000,000,000,000,000,000,000,000;198003.76211457;0.000005050409089809;108,303;0;37477063282.54625459;1053842.710560761976595525;2135401670.363633746060799495;2125633942.953794592514072831;6406205.011090901238182398;452,829;0.0;0.0;0.0;117767056.54139568;1759.406641062797947157;2350.616304545975894045;4424032.896502032650679497;0.0;0
0xa15cc73e881c06d8db06b50b7a3688b763c18350;6/19/2021, 11:59:05 AM;1624129145;12666569;SHIB;USDC;0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0.01;2,846,211,560,260,439,000;222,867,952,521,771,970,000;22,845,118,951,728,350,000,000,000,000,000,000,000,000,000,000;859,531,301,624,432,800,000,000,000,000;126375.800921523903254114;0.000007;-393,801;0;167309885689.077658262435276566;1567762.724402;1567762.724402;1568205.684545912944477405;15677.62724402;5,426;0.0;0.0;0.0;1015014259.029607655366592723;10025.973989;9.495191441920856817;18014.712557481105383314;0.0;0
0xa2ea4d31e02d954aec68345b922bbe06d8f9ba6c;6/13/2021, 3:37:01 PM;1623623821;12628853;HEX;USDC;0x2b591e99afe9f32eaa6214f7b7629768c40eeb39;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0.001;0;1,817,302,935,556,526,700,000,000,000;50,963,073,710,809,345,000,000,000,000,000,000,000;28,421,878,881,134,440,000,000,000,000,000,000;19.00660333;0.052613;-75,504;0;95714192.7221804;5148475.185571;5148475.185571;5005015.199399673155990037;2574.2375927855;1,880;0.0;0.0;0.0;24010.30278859;1285.807606;1.611529231654736479;2540.396531492158881506;0.0;0
0xa82815da610e55e582dc3c433bb2a44923d63542;5/22/2023, 1:35:23 AM;1684744523;17313684;APE;WETH;0x4d224452801aced8b2f0aebe155379bb5d594381;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0;0;3,454,364,492,600,281,400,000,000,000;3,657,914,220,830,036,600,000,000,000,000,000;4,819,531,183,805,668,000,000,000,000,000;526.044937796178016633;0.001900978277995446;-62,657;0;8826.083056345512551952;16.827059864056080848;30453.822299750283401111;30443.740264268911223001;3.04538222997502834;14;0.0;0.0;0.0;0.522014198225682892;0.000687786414566913;0.001626597906719293;2.898380731932404037;0.0;0
0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf;3/17/2022, 4:32:15 AM;1647516735;14403763;APE;WETH;0x4d224452801aced8b2f0aebe155379bb5d594381;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.003;243,043,993,990,976,070,000,000;2,636,146,690,640,064,000,000,000,000;4,003,746,041,601,383,000,000,000,000,000,000,000,000;5,706,130,284,149,783,000,000,000,000,000,000,000;903.275063469931446524;0.001107082482891202;-68,064;0;845233613.645784498664310163;3146735.314203698850474083;6769219965.478156612742774815;6769276111.059187138732317519;20307659.896434469838228324;375,358;0.0;0.0;0.0;2033902.202545979335009468;5081.683216767561050918;7333.380717120048775394;13801962.265117184363770884;0.0;0
0xb07fe2f407f971125d4eb1977f8acee8846c7324;3/17/2022, 1:19:36 PM;1647548376;14406095;APE;USDC;0x4d224452801aced8b2f0aebe155379bb5d594381;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0.003;92,084,131,878,896,590;114,412,246,032,073,220,000,000;68,886,180,033,187,360,000,000,000,000,000,000,000,000,000;626,142,276,895,602,300,000,000,000,000,000;0.47952819187392721;2.085383;-268,975;0;43154014.574147838194212665;614418519.526999;614418519.526999;612909660.357612069568743125;1843255.558580997;54,405;0.0;0.0;0.0;79796.594835768243629238;934117.575419;584.077044397590401347;1100749.08064500612007871;0.0;0
0xc04c717941d17aaf37f645e9e96ca0aa42fe244a;11/29/2022, 2:38:23 PM;1669761503;16078677;FTM;USDC;0x4e15361fd6b4bb609fa63c81a2be19d873717870;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0.01;6,827,617,004,949;40,832,858,841,286,370,000,000;9,482,708,426,494,549,000,000,000,000,000,000,000,000,000;3,359,680,087,164,523,000,000,000,000,000;3.764779913974211055;0.265619;-289,582;0;586785.948292765680796304;171480.512823;171480.512823;171485.462152801415669342;1714.80512823;246;0.0;0.0;0.0;2730.820238126849450838;936.511155;0.864166427526064066;1639.914103091101667931;0.0;0
0xd26b5ffc34b505bcfd0c781c4166c5cd2b055a94;6/7/2023, 9:25:23 PM;1686198323;17433206;PEPE;WETH;0x3440ab423ee3da4e74c439d3cfe601240b4bc5ea;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.003;3,631,763,444,587,366,000,000;491,042,981,117,580,640,000,000;191,164,953,102,474,130,000,000,000,000,000,000,000,000;67,186,600,844,556,420,000,000,000,000,000;26032756255.540869957302079792;0.000000000038413143;-239,839;0;21481520751.994697473294845438;13.098227075459118429;23823.149827766295702564;11911.574913883147851282;71.469449483298887107;46;0.0;0.0;0.0;625358135.23661294331415255;0.040278635013469689;0.040278635013469689;75.655386785027617511;0.0;0
0xe05e653453f733786f2dabae0ffa1e96cfcc4b25;6/21/2021, 11:51:48 AM;1624301508;12679377;HEX;USDC;0x2b591e99afe9f32eaa6214f7b7629768c40eeb39;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0.01;485,398,270,537;771,098,231,403,190,000,000,000,000;10,666,749,074,466,290,000,000,000,000,000,000,000,000;4,276,468,980,843,923,400,000,000,000,000,000,000;105.56981328;0.009472;-92,651;0;5004431166.31626931;512239664.992389;512239664.992389;512967016.883868014685889718;5122396.64992389;35,038;0.0;0.0;0.0;26677294.69313922;2435197.513627;1422.166596674458562154;2688157.920446718717558823;0.0;0
0xe9131a276fd07af729b5537a429346e8affc67e0;6/15/2021, 4:55:55 PM;1623801355;12642174;SHIB;USDC;0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0.003;160,387,868,386,512,480;219,644,390,907,759,400,000;7,151,375,393,904,726,000,000,000,000,000,000,000,000,000,000;67,702,543,055,909,590,000,000,000,000;130112.473558575804151831;0.000007;-394,092;0;146459026313.581986544694761221;1756600.614195;1756600.614195;1750456.562720569208046077;5269.801842585;4,001;0.0;0.0;0.0;446996296.052798765510383792;2867.520065;3.336063324958268123;6307.847146364115753621;0.0;0
0xf29a2b454b5da64eeb9c57169ba2776f6955e748;2/7/2023, 8:31:11 PM;1675830671;16581689;HEX;WETH;0x2b591e99afe9f32eaa6214f7b7629768c40eeb39;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.001;0;46,120,764,352,226,310,000,000,000,000,000;7,771,869,340,061,202,000,000,000,000,000,000;3,946,718,103,382,877,000,000,000,000,000,000,000,000;29509.79381748;0.000033887054792215;127,340;0;57096940.226744;2621.314560282104035021;4554412.101460569953172275;4015038.269037312271408114;2277.206050730284976586;1,111;0.0;0.0;0.0;14238.85065442;0.656857215820208752;0.760868554842857838;1421.639214313075288153;0.0;0
0xf79fc43494ce8a4613cb0b2a67a1b1207fd05d27;3/16/2022, 9:28:01 PM;1647491281;14401889;APE;WETH;0x4d224452801aced8b2f0aebe155379bb5d594381;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;0.01;7,648,205,835,864,728,000;2,650,928,068,478,234,000,000,000,000;5,452,987,957,964,648,000,000,000,000,000,000,000,000;21,327,523,417,110,475,000,000,000,000,000,000,000;893.229957939278439102;0.001119532535951934;-67,952;0;100805800.903434520276286927;370136.6950075243412624;1040146688.213040708724304361;1041906609.657712545850477424;10401466.882130407087243043;53,933;0.0;0.0;0.0;517615.77266389053017904;1899.622099571128227354;2484.077242033356021297;4708350.599506456701418106;0.0;0
